	MF: KIRC	MF: BRCA	MF: READ	MF: PRAD	MF: STAD	MF: HNSC	MF: LUAD	MF: THCA	MF: BLCA	MF: ESCA	MF: LIHC	MF: UCEC	MF: COAD	MF: LUSC	MF: CESC	MF: KIRP	METH: KIRC	METH: BRCA	METH: READ	METH: PRAD	METH: STAD	METH: HNSC	METH: LUAD	METH: THCA	METH: BLCA	METH: ESCA	METH: LIHC	METH: UCEC	METH: COAD	METH: LUSC	METH: CESC	METH: KIRP	GE: KIRC	GE: BRCA	GE: READ	GE: PRAD	GE: STAD	GE: HNSC	GE: LUAD	GE: THCA	GE: BLCA	GE: ESCA	GE: LIHC	GE: UCEC	GE: COAD	GE: LUSC	GE: CESC	GE: KIRP	CNA: KIRC	CNA: BRCA	CNA: READ	CNA: PRAD	CNA: STAD	CNA: HNSC	CNA: LUAD	CNA: THCA	CNA: BLCA	CNA: ESCA	CNA: LIHC	CNA: UCEC	CNA: COAD	CNA: LUSC	CNA: CESC	CNA: KIRP
MRPL14	0.025685236314705817	0.0	0.0	0.0	0.01305843451057917	0.0	0.0	0.0	0.0	0.0	0.02506425352291545	0.007753672416120302	0.005437382957730043	0.0	0.0	0.0	0.008067420814963987	0.00035584221424797747	0.00853184926961863	0.000510225246012932	0.0004278764639131996	0.0008868960398214668	0.0039091200742886875	0.0035587635786250953	0.004228076856365456	0.006858636146851542	0.0011965577873507113	0.0026258152377014827	0.01237856794897539	0.009289976130345632	0.004997807531554922	0.0031591151566767203	0.013081203016650625	0.1133524333124136	0.011102026383843324	0.049169894787953264	0.010407890494871026	0.02960779028316279	0.031926292294898274	0.09413003963748363	0.07991524477649574	0.10178573614278395	0.01803151284716118	0.08304856052280123	0.01060843252868652	0.03391371276517192	0.059427017377166255	0.00463277715326799	0.0	0.0	0.36734693877551033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.294478527607362	0.0	0.0	0.0
ZNF257	0.012829755153459382	0.026400269541259912	0.027967333170871893	0.0	0.052027700000880604	0.038350798101029385	0.122221770645615	0.010713021567422152	0.03053813446980579	0.0	0.02501113919038221	0.00387954449712638	0.016311291769058666	0.054574798665681636	0.08377428664488006	0.04095513605686546	0.1876878893944325	0.21250046365699757	0.31174678088378627	0.17551588996429834	0.327761431033659	0.503718716479629	0.3364828144802241	0.00930210977288696	0.09085353421955399	0.5585691800213815	0.12344691138956668	0.44237645076593474	0.3138094335725211	0.3338227565204773	0.646393058339224	0.03605822735380771	0.035085644937891694	0.011277504633580118	0.20668319488872744	0.17864020316244933	0.07950090096714227	0.09695251395843464	0.02105854139708566	0.09442425793939402	0.07116683315590791	0.20167915790493443	0.07635195201258108	0.13499413203285276	0.18009929067193212	0.12320536504475645	0.3256046029222581	0.060175667559213976	0.0	0.0	0.24489795918367346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOXD3	0.0	0.0	0.0	0.0	0.06496678413333631	0.0109225371336347	0.020309383925374187	0.0	0.030150216988550783	0.0	0.0	0.007708178041872841	0.01620177511706467	0.0	0.0	0.0	0.2464425748859048	0.1329673179083738	0.0765233787040408	0.4876703680022562	0.2804853117187798	0.536675576639069	0.7106642649439533	0.16210526449959628	0.4672414259559373	0.7512351845697531	0.32222603170647224	0.1262104052424334	0.07672660113744847	0.681651605356623	0.08175254230146184	0.17962048989672702	0.0712102234317656	0.2013264687313181	0.09953895829282595	0.062161543319204815	0.004520113371666749	0.10067148851601528	0.09461279944309473	0.009798218972420197	0.01605922436385386	0.050722984417291915	0.22685946257989337	0.3451265464059637	0.11190784137917813	0.11437672699881421	0.3754920842439907	0.20602279673040788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18061674008810577	0.0
KCNIP1	0.02560906034227996	0.010587099051333732	0.0	0.02268976920651852	0.0	0.004864931927642914	0.03975162010975632	0.003602116674451817	0.03030100966337562	0.02694002247385431	0.02484706103365726	0.0037003029012687588	0.0	0.0	0.0	0.0	0.12219232489269087	0.26260514617726655	0.11627520290385931	0.11666869948355357	0.21431963957459205	0.17186811354996193	0.13206102085440052	0.01774960081204695	0.25682627387936163	0.22633237926076896	0.43344235224207367	0.031598845996741315	0.12678255371909927	0.12313991399721794	0.3094462591468965	0.05570347006116421	0.2391995266582855	0.23221909643834845	0.24182323585988283	0.04408413112114786	0.06867961087682803	0.11906461916860554	0.2696781430644416	0.33389656334948586	0.3478168085780057	0.2240658886907994	0.17592166402455928	0.2493818095618241	0.19796051003052106	0.3019003802558074	0.29096961812006195	0.2153701751117532	0.7139784946236559	0.0	0.0	0.09523809523809523	0.0	0.0	0.33421750663129973	0.0	0.0	0.0	0.0	0.0	0.0	0.8539823008849557	0.0	0.24120603015075376
TFB1M	0.01283799830106156	0.0	0.028297911803270875	0.02277660015559808	0.01300841659734398	0.0	0.0	0.0	0.0	0.0	0.02506891832215343	0.007741203424246947	0.010867575927702381	0.054885175256318634	0.02824557740823683	0.0	0.01557453172632418	0.004875682990656964	0.01567961836469983	0.0013409547788343667	0.009540572529372354	0.008061655898913788	0.00779555524790002	0.0029945219916061214	0.0066569901964588915	0.004874492197640783	0.007765237117048372	0.003153663887443224	0.002288608678699942	0.01694026842937684	0.005006149598653197	0.0073717630137821	0.006683340086022652	8.118104753602571e-05	0.051253393074732936	0.012657509961783919	0.036399043184245285	0.015493121720494359	0.033657981724601035	0.006117349565187773	0.0035019202519756113	0.018593536606474573	0.01261429021427165	0.03295244470143521	0.04550629714963327	0.03885335809959912	0.019394828074418613	0.023211688854162252	0.32688172043010755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7196969696969696	0.0	0.0	0.0	0.0	0.0	0.4405286343612335	0.16080402010050251
ZSCAN5B	0.012829036719364549	0.010619655226405952	0.0	0.02276563967155576	0.025943972424958082	0.021963729796758605	0.04093033218723596	0.0036025171891650755	0.0	0.0541617560766713	0.0	0.015454789434149768	0.005435390446754157	0.10921902098327688	0.028259721622248657	0.0	0.14944042197269145	0.22146896838376456	0.2273096608623265	0.13024166100412696	0.12799240553915345	0.146149086390077	0.1505629474558177	0.010239953035254098	0.013848575537286717	0.06394392925366403	0.22366955660566465	0.01948198383307752	0.009239123747103553	0.15927871456569356	0.005886566273952201	0.08134500330479166	0.0646959986288664	0.22628940874053258	0.13853006310946986	0.1755505340910801	0.10487195036078488	0.16644774970478143	0.2577993862363937	0.2807731865756239	0.16189567354520798	0.053066393008021656	0.18310123626196276	0.126228841062975	0.19973093485650947	0.13497986742378804	0.11272087123006536	0.09571243990242079	0.0	0.34854245880861856	0.24489795918367346	0.06462585034013606	0.0	0.0	0.0	0.0	0.587121212121212	0.0	0.0	0.0	0.0	0.0	0.16740088105726872	0.09547738693467338
CAPRIN2	0.0	0.021013167648469503	0.0	0.0	0.013032843393264817	0.027169999620230548	0.08161699045386199	0.0	0.03061910386287967	0.026714001753107702	0.0	0.03384783199288979	0.0	0.05303986942928792	0.0	0.0	0.01755752323284408	0.006499329004062894	0.004712582308396517	0.007156493681750892	0.024287299339856964	0.007156026935665829	0.007009348500716327	0.014859685198195052	0.018975919340145146	0.015184806455628985	0.0015016318102980862	0.013734284324632575	0.013289629824287266	0.009880001384548618	0.0030428727070581064	0.007567772855350639	0.0021031944004346243	0.06849978780436104	0.01218178082493087	0.02427323914607075	0.05161112849808156	0.05794919093100315	0.04871236793354842	0.06583776553803666	0.03153594553624868	0.047102606536474585	0.02918940401190232	0.034084541168381194	0.025424253078189425	0.008018509132628159	0.07141660632218624	0.00014789248435678181	0.0	0.0	0.13605442176870752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MPRIP	0.0	0.0	0.0	0.022722875907044738	0.03781757174742086	0.01610684027208976	0.020400769646321	0.0	0.030641597898677483	0.026798166665073307	0.04995615209436812	0.022420147810567326	0.01048101375095	0.0	0.08120653535309588	0.20369594167543353	0.0003892600944983944	0.015760761497943334	0.010594184092927854	0.01450773307254142	0.00873703440742194	0.00026000386767812545	0.0006666012876423707	0.020917186728569043	0.011744291620138458	0.011223722600352584	0.039699044191242	0.02269646791506304	0.011288966539281122	0.024313237798426132	0.02397975339947758	0.002127580161804672	0.009364547719539812	0.07843269567659042	0.02397967570051249	0.06250896649279485	0.02550247706399591	0.04616476756645739	0.05012630851482993	0.059422464230067314	0.06590596242138892	0.06480449523458326	0.02751676078462943	0.08825876017260623	0.009212590009242261	0.09155209675044597	0.13645293321373803	0.03369417309661439	0.0	0.0	0.7687074829931974	0.0	0.0	0.0	0.0	0.08888888888888888	0.0	0.5931034482758621	0.0	0.5	0.0	0.0	0.0	0.0
TLE6	0.0	0.005311086578624177	0.028384941638759473	0.0	0.02551116589309019	0.0	0.0	0.0	0.030737562883452467	0.0	0.02502224269997256	0.02297509658743755	0.016312806365750946	0.0	0.0	0.04095765362529329	0.09818437657951017	0.019717622376192727	0.013618101079407252	0.041538432701524075	0.0035303912791166685	0.04417000799412973	0.02210124047451869	0.017387284975006734	0.01152949168666455	0.031706738785703924	0.030232331324368717	0.02802878272384416	0.04914555240258165	0.03957192333772393	0.018653329457975	0.025227173478078662	0.07681003673605093	0.10344294868122768	0.08877454843328386	0.03772600066767185	0.04800323582320709	0.10165572383067577	0.029586767456647282	0.09274032080012638	0.15011977598827786	0.06388587432232298	0.0999356092012175	0.12957322454004228	0.03455039186238785	0.12848851442589518	0.04664687143135235	0.1437202819832892	0.0	0.0	0.24489795918367346	0.0	0.5242718446601942	0.0	0.0	0.07777777777777779	0.0	0.0	0.32103321033210336	0.61328125	0.0	0.0	0.0	0.11557788944723618
ZNF652	0.0	0.005272181051005167	0.0	0.022747452091794358	0.0	0.0	0.020536587615252212	0.0	0.0	0.0	0.02474638052114887	0.011279306222452346	0.005154470985367039	0.0	0.0	0.0	0.05048752676597201	0.05515135650652289	0.01306323398964076	0.0005682695880771426	0.016649839094483997	0.014100615000509732	0.013659711125222742	0.00018850015053055338	0.02102853021522179	0.03654350154840393	0.008579718509272772	0.0008023582744508869	0.012559425594747755	0.029004305265923985	0.027742479873988826	0.015156541666988531	0.006206285840166402	0.014181909106413764	0.003020213227486522	0.07234314225012961	0.004662318239666076	0.000518879906348166	0.004234993820359235	0.04192379950099661	0.010533114096055505	0.056453518199069325	0.01779796832390787	0.014460682361481902	0.004039279769081376	0.02504585736997703	0.06587877701264926	0.029733374954854206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
RPL36A	0.0	0.015939547011625164	0.056777773929921026	0.0	0.0	0.00531035654830048	0.0	0.007191358193708361	0.0	0.0	0.0	0.01155770244102708	0.0	0.0	0.0	0.12284526705349202	0.056126175463413426	0.11325887714866954	0.1500522212927534	0.00598046820667764	0.68306566268731	0.01390435859514621	0.06558549327483261	0.029799825893536448	0.23072109081204542	0.251824878202759	0.11777805817843605	0.04441540912508971	0.03326550928134623	0.052266993584453886	0.11467440422880534	0.035199897199961395	0.06805030235850106	0.02419667408498202	0.07392599625235868	0.08776383945899642	0.021412932443183375	0.010085306550420007	0.08076170829970296	0.028044373889170617	0.005362682668376105	0.06387956516017963	0.06884507459428886	0.05270981486528126	0.07248209997126824	0.06493814620290046	0.0419943130240168	0.04404656524611715	0.07956989247311827	0.0	0.0	0.0	0.0	0.0	0.0	0.044444444444444446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDHAF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038647664267297075	0.0	0.0	0.0	0.0	0.10057492533803765	0.168181212624977	0.05057426108161795	0.07646291445934505	0.017583323317848048	0.1732096224233118	0.1679333035071133	0.0023121145394788055	0.11325612527391286	0.20011842954704062	0.013271898430779527	0.24646086476546136	0.08071537125773641	0.16165620337384717	0.19054949552488443	0.05598818327275698	0.0021713540115884094	0.02828956546055797	0.016256445618135693	0.011864765473301456	0.035060371398092614	0.0018953892782054072	0.013201511332679914	0.0030024375913280076	0.0396665058464572	0.00834883299618915	0.027316415047602755	0.016580123788301284	0.011705673533125398	0.02798801804426679	0.019333932166983328	0.005976722972828993	0.0	0.0	0.24489795918367346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSTT2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05054993383225839	0.0381314707595979	0.03511855473441064	0.08760740878312988	0.016654957953304152	0.04009415022259402	0.06520629369699787	0.035774759491803185	0.07168478334987487	0.10534690012049103	0.17629954954580557	0.07632259655165229	0.03079088068460325	0.038057702310426086	0.06191434671072741	0.11947105507668535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC1A2	0.0	0.005259186276340312	0.0	0.02249891372599879	0.0	0.00816431477853852	0.0	0.005573923713146267	0.08740965673547664	0.024999120796239362	0.023919373209414316	0.0	0.010207316582154007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027741606967936695	0.0332712389972	0.09071416643833108	0.009918929724036133	0.04725032597313662	0.08639632057529287	0.17234314072126236	0.16619032651225418	0.14081078578405146	0.0	0.13602767172839156	0.07805886226934576	0.06307366942401148	0.1326535233666269	0.1062724147677231	0.22144297641307803	0.0	0.0	0.0	0.0	0.0	0.26842105263157895	0.0	0.0	0.19318181818181818	0.3931034482758621	0.0	0.0	0.0	0.0	0.10132158590308371	0.0
NOVA1	0.0	0.015565694448703716	0.027374183565117227	0.022750932758920022	0.08990554335464997	0.016355693069880065	0.02051875821654036	0.0	0.0	0.0	0.12407404051051918	0.018960952220366926	0.02142995989401828	0.0	0.028043069243969522	0.0	0.03775913743596488	0.11720722642329845	0.5063972209950053	0.17511250170333587	0.30106269129291924	0.4186540691695979	0.19074648904376715	0.006484530461130727	0.32544675605526524	0.5109032884605196	0.16626123491606104	0.5489733401139856	0.6710721910404559	0.11232915917275672	0.7981707913734924	0.01233669226988709	0.00010415907711438178	0.31656218339673076	0.27725444835005203	0.05301377817133809	0.12914991186840563	0.1423727320565438	0.024494003574766745	0.025903667655887922	0.447347608266807	0.18807740163573544	0.029546082717390128	0.3114460786647264	0.23639422439606456	0.0973592277953595	0.5351727674650149	0.004760263815724256	0.0	0.0	0.0	0.0	0.0	0.19736842105263155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38716814159292035	0.0	0.25125628140703515
CACNA1F	0.012798357404042096	0.04204679189569926	0.0	0.022731712042751283	0.012055519058397801	0.020793586001853808	0.08143342606168578	0.0	0.030619954542465716	0.0	0.04973464711503031	0.04831700217239331	0.010352728646397774	0.05214037326539534	0.08009211124833597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07813232481222879	0.08946652642641792	0.06403339613602595	0.2765329198689022	0.018519022946040246	0.058341255407531885	0.06692311093822047	0.08584265389907082	0.038676690915958295	0.058155996003949516	0.11905035780834339	0.12525637317891003	0.03876637641938198	0.10730624161456538	0.0008501922153937451	0.02610850792741199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044444444444444446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBN2	0.0507757950397721	0.02098205855281287	0.0	0.022661829016081558	0.08611090595272251	0.051061534176477213	0.27208590676683136	0.0	0.11567900599632853	0.10377505035830642	0.12211366424475796	0.06452483418459154	0.03728654182496825	0.20840420500780946	0.07821988608190927	0.08075195404461588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0628709941158421	0.18295353190562877	0.01472644081033377	0.1461220077572266	0.0252373217794581	0.26545456060812883	0.011253274951716241	0.03851648750744089	0.24183055238967938	0.002800100541977356	0.1227540005585822	0.11462482609630874	0.011239492059011582	0.2401026741424013	0.18670914187699766	0.003113295969578353	0.0	0.0	0.0	0.09523809523809523	0.5113268608414239	0.0	0.5596816976127321	0.23333333333333336	0.0	0.0	0.0	0.0	0.0	0.8539823008849557	0.0	0.05527638190954774
SYT7	0.012791400949286148	0.01059652576860661	0.0	0.0	0.025226393420848925	0.0052966929474853345	0.0	0.0	0.0	0.02691572923007002	0.04986605250074285	0.011313400336339246	0.010616513470545128	0.054558055473003145	0.027827747897026585	0.0	0.07763845665858869	0.01843452114097738	0.03628832772634289	0.01990605747760349	0.09322717420457553	0.035120212404623305	0.04369937678883803	0.017468729431850134	0.026785274287162895	0.07028778696469061	0.06911913170827226	0.00495814936767716	0.0042452716234311835	0.05178650878821931	0.021857058626891916	0.040918155920019884	0.2980947893615881	0.07112978855482258	0.1194654478774343	0.03398148854909072	0.010724737578448886	0.10033970654533021	0.2949783683508347	0.10377102833094656	0.12890213953554738	0.09738856770272605	0.13717413876562062	0.03778435112336632	0.12802968879570964	0.1324908787309216	0.06709401137879208	0.42710990474317795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STAB1	0.012828434403995583	0.021181131865978687	0.028336668225223287	0.0	0.10151566258256288	0.026973494527981052	0.020357055638039495	0.003603590419235148	0.0	0.0	0.12452051906314464	0.034125520660755505	0.03220132560629405	0.0	0.10891133323433289	0.04085419612742518	0.14137333802361815	0.2830253731474028	0.013559965485495281	0.20658272934242397	0.022035582801785022	0.14740379062938316	0.39457492331697436	0.1563345846635477	0.2037678567754412	0.252119120694241	0.005791927159594564	0.26620589702865505	0.048254307290728216	0.18199816571106572	0.19577690258935215	0.04208332438400422	0.11566193574958543	0.13678805524426405	0.09069031153335935	0.008980361911180632	0.028026682943053764	0.04633704583373213	0.013792551001961717	0.08062914218577588	0.11530451055174952	0.004437911482482505	0.12484550425968212	0.05697956030575211	0.13218052053673987	0.08246990546721285	0.14526762468118987	0.0005030618185711012	0.0	0.0	0.0	0.0	0.0	0.0	0.6578249336870028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLCB3	0.01278733350810174	0.015841380087875324	0.0	0.0	0.024234507605005964	0.016377330727148146	0.020239332820374916	0.007055253266075036	0.06089960698107683	0.026934444819000536	0.0	0.014935186630701579	0.00516918213605609	0.0	0.027440999657733983	0.08159109360728883	0.06229765787527317	0.044903006047606706	0.02985599647662748	0.03939270372976647	0.03724027837058961	0.02072950429788329	0.03270647728139144	0.01820701960661652	0.006012799616319345	0.05387189147220168	0.026441617552767957	0.013819486787759764	0.03909376460112401	0.024905155846230292	0.0507623543126861	0.014102791142036619	0.028125864521623873	0.05306945201437957	0.016966239408612176	0.01153309699061365	0.003907305942537468	0.012276041559770265	0.025762055828249118	0.04215531415625502	0.07099974912266357	0.08878336873194961	0.06892191400403153	0.0026965540061365516	0.003977256372020907	0.03721277540899831	0.036427103923407485	0.02449020168515574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABHD17A	0.012833085689659131	0.005303109139189718	0.0	0.022508154572585277	0.012619305201764333	0.0	0.0	0.0	0.0	0.0	0.0	0.00763947637727035	0.0	0.0	0.028227116700792393	0.0	0.015979836806784872	0.010334720887961911	0.013738883476330177	0.01724594405185434	0.0004058819874493357	0.012033729507414596	0.0009830910611690346	0.017176534482445237	0.016133214995847026	0.008039066153311623	0.006974725848603409	0.00864398144362722	0.0027288063232608476	0.012806291456722824	0.004678949762685201	0.02367130695564497	0.043504586971545134	0.016146305498537485	0.029060763552701593	0.03031734651855115	0.04131199989068979	0.02079128947071526	0.060471374094340204	0.01667559128373279	0.035962920528101676	0.017362271718212887	0.04856509884357216	0.058926879061790935	0.03292019136912608	0.03489369128365542	0.032927921618422694	0.007973744687809578	0.0	0.0	0.24489795918367346	0.0	0.0	0.0	0.0	0.07777777777777779	0.0	0.6482758620689656	0.32103321033210336	0.0	0.19325153374233128	0.0	0.0	0.11557788944723618
GPC4	0.0	0.005164852488445413	0.0	0.022776364335223547	0.03846808112732404	0.0	0.06082509030043635	0.0	0.0	0.0	0.0	0.022909251001596822	0.016324067621396956	0.0	0.027311037615911218	0.0	0.06439417977496925	0.06402815431076848	0.1074609686193873	0.009611375711171552	0.7404252607768256	0.05218472479820036	0.09624937119062191	0.027167670669471008	0.16863958194264442	0.2532994153279181	0.0035102533712260357	0.0312254600098815	0.013027107432290049	0.0236149852912671	0.13080979739054283	0.034256661593277574	0.07828306712334267	0.0704541828397943	0.030857358895037757	0.03433238465503219	0.03121052885549296	0.08341208398154545	0.01955381665376734	0.020764718476247293	0.10203150721456541	0.01683079353567029	0.08665435445045326	0.04124682662297741	0.04408458471961853	0.07711784915107497	0.1916532084200019	0.060130175514439194	0.07956989247311827	0.0	0.2517006802721089	0.0	0.0	0.0	0.0	0.044444444444444446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MTG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04140881694729568	0.014663014452555252	0.03346123047866049	0.006539202405930049	0.0772872261436265	0.004456659440591482	0.02001458206241997	0.012459962732596457	0.0465720111896559	0.021854723963059753	0.013818581656688433	0.0657324940734459	0.004998924563175004	0.02950260536676381	0.007471424652261954	0.0025464471226394345	0.011123785785618243	0.018746338894037626	0.010288717651334217	0.052732205335339566	0.025700368179124144	0.027136103457375764	0.06234278034574541	0.0009237377430176988	0.07544422580121043	0.004500038453599997	0.030533127401386796	0.054598038028919944	0.018926731969728005	0.05929239012498255	0.025362088127290777	0.012234578977846777	0.0	0.4030418250950571	0.326530612244898	0.0	0.0	0.0	0.3925729442970823	0.0	0.0	0.0	0.3874538745387454	0.0	0.33435582822085885	0.0	0.0	0.0
PHF10	0.0	0.0	0.027619062688303716	0.02275059793454939	0.025191682589519673	0.0	0.020357735065303778	0.0	0.0	0.0	0.049896583364225394	0.03387823828627555	0.005191034735087112	0.0	0.0	0.040875362834327494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005132022541695383	0.08775564961203672	0.012084240589558527	0.005261395156362185	0.015224181159478097	0.03141410732979914	0.03546495150977856	0.02147064024926888	0.056751374563850536	0.025164141838209152	0.01129193297755583	0.016369225612158273	0.025836611124777916	0.014787448104269199	0.017850546562561402	0.03144619898044991	0.32688172043010755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7196969696969696	0.0	0.5018450184501846	0.0	0.0	0.0	0.4405286343612335	0.16080402010050251
GSS	0.0	0.0	0.0	0.0	0.012559817275990483	0.005453169767633838	0.020437979309035254	0.0	0.0	0.0	0.0	0.01908947789768034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010129402157916342	0.0401648229378904	0.03561988884193577	0.007429866619893253	0.013619953246214523	0.021482842618625386	0.06922385041424432	0.05818520398108671	0.05354851281820457	0.053421473859424265	0.033530418050964614	0.07993898413226483	0.008311991337227938	0.08861798193258243	0.12210046915381502	0.057465788063189166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASTKD2	0.0	0.005291399152136699	0.0	0.04552744452217858	0.012585400435875981	0.0	0.020333161263769304	0.0036041501244591318	0.0	0.026893163065381878	0.024953131699502796	0.022728379452124473	0.010834252593072916	0.0	0.027116466860198016	0.040827075407357014	0.012307780782635908	0.003056801279869193	0.013244416092178342	0.012212487719673034	0.004080175652625357	0.0008255624401551268	0.002401594573003067	0.00426947802896489	0.019917496992825384	0.01600759338248966	0.0067240330785667745	0.008744704348949566	0.007325439229078298	0.010126791104199227	0.008914188294438906	0.001372763185587872	0.002434785974262017	0.03554691506231949	0.015999803128054872	0.002061455137786318	0.03245933283917545	0.024357977026846625	0.027999422675007907	0.03979851270371966	0.036031344076475645	0.002290451305536888	0.003474387777223483	0.008742387989096908	0.040215435737618016	0.026213044512101984	0.02283430580766067	0.0077112663189233726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACSL6	0.025499634630449783	0.009813921774848687	0.0	0.0	0.038462423440126785	0.00543861797954605	0.06035516237588058	0.0	0.0	0.0	0.024639690872808817	0.02206885039522562	0.010691497256778268	0.0	0.0553210784033068	0.04051158052989317	0.13787111868146695	0.12148496296017566	0.022405579302064868	0.08498871910035138	0.11302802107119744	0.15518602639636275	0.07518771334333359	0.004815469002350213	0.02229177928870093	0.24264808027533802	0.039485016995553714	0.0029746712545008183	0.10198275497743296	0.024757242520256243	0.20099980700274558	0.08847115650262012	0.16360883983900032	0.01718383318134267	0.2608721505934242	0.08802812994193136	0.12615799591389448	0.1527903136694647	0.004608778709066866	0.25562069163154516	0.14821526638777946	0.1258067286053805	0.028740673238585965	0.07832194388637366	0.2586306305249319	0.07229699132858705	0.03296123430073411	0.22440040388186858	0.0	0.0	0.0	0.09523809523809523	0.5113268608414239	0.0	0.5596816976127321	0.23333333333333336	0.0	0.0	0.0	0.0	0.0	0.8539823008849557	0.0	0.05527638190954774
HLA-DPB1	0.0	0.0	0.0	0.0	0.01301748703672707	0.005497855788426279	0.0	0.003603852640889327	0.0	0.0	0.0	0.0	0.010820771852862942	0.0	0.0	0.0	0.4182556116140207	0.27657197970398073	0.1790453435586914	0.08594532122703752	0.05230743183557339	0.38766231884397107	0.172842918368762	0.16178200876478252	0.3249331322815719	0.33128721285540447	0.461231453305692	0.4791982179064183	0.17801957244068264	0.06139292968583016	0.389828058974373	0.11436749714005322	0.13044534502499702	0.02415008668585309	0.10632625775590084	0.054495571993783756	0.014506663372381835	0.010662184901200703	0.1479046551506938	0.07624665853099699	0.08004247113633983	0.030134789441055708	0.042314188823968375	0.09128526314905022	0.1099714050697056	0.22229675559717518	0.029895610643290722	0.06857778147641437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEFF2	0.0	0.0	0.0	0.0	0.012966484303764677	0.010979554498824174	0.0	0.0	0.0	0.0	0.02488785427743169	0.007505428955559351	0.005427310520009674	0.10709440095787967	0.027018429534208317	0.0	0.02992374421592691	0.2366107692230231	0.46316227866829973	0.003976734707737251	0.2555112389098807	0.24797634760141615	0.16605443916913265	0.006336807679993394	0.1634356462866285	0.3512966804047173	0.06147857015211623	0.17825193936450776	0.5561375776596124	0.05741907027589411	0.3944939873351756	0.005643157347884479	0.0	0.0	0.44113159181464057	0.19941459423044425	0.1937499886801907	0.0	0.31679470691803385	0.2736196611301885	0.5149954628115324	0.3012678214422851	0.0	0.22606040191424853	0.4034858670646076	0.30149498869291547	0.0	0.23827204940372554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18061674008810577	0.0
